38,5.13,rtms-stream-mylogs2,[Topic=rtms-stream-mylogs2][MessageFound=(labsz sshd25368: failed password for root from 192.1)][UserSearch=(failed password)][Partition=0 Offset=49061];[Topic=rtms-stream-mylogs2][MessageFound=(labsz sshd25386: failed password for root from 192.1)][UserSearch=(failed password)][Partition=0 Offset=49062];[Topic=rtms-stream-mylogs2][MessageFound=(labsz sshd25407: failed password for root from 192.1)][UserSearch=(failed password)][Partition=0 Offset=49063];[Topic=rtms-stream-mylogs2][MessageFound=(4 labsz sshd25527: invalid user test from 192.168.5)(labsz sshd25525: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=49064];[Topic=rtms-stream-mylogs2][MessageFound=(sshd25539: invalid user user from 192.168.5)(labsz sshd25541: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=49065];,Mon  03 Mar 2025 02:37:55.5782 UTC,1.00,iot-preprocess,5.00, |invalid user:attack:failed password;{rtms-stream-mylogs2,/rawdata/rtms/rtms-stream-mylogs2_38.txt}
38,5.13,rtms-stream-mylogs2,[Topic=rtms-stream-mylogs2][MessageFound=(2 labsz sshd25478: invalid user anonymous from 192.)(labsz sshd25474: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=35799];[Topic=rtms-stream-mylogs2][MessageFound=(failed password for invalid user admin from 192.168.)(labsz sshd25484: failed password for invalid user ad)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=35800];[Topic=rtms-stream-mylogs2][MessageFound=(5 labsz sshd25513: invalid user admin from 192.168.)(labsz sshd25508: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=35801];[Topic=rtms-stream-mylogs2][MessageFound=(4 labsz sshd25527: invalid user test from 192.168.5)(labsz sshd25525: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=35802];[Topic=rtms-stream-mylogs2][MessageFound=(sshd25539: invalid user user from 192.168.5)(labsz sshd25541: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=35803];,Mon  03 Mar 2025 01:49:24.1268 UTC,1.00,iot-preprocess,5.00, |invalid user:attack:failed password;{rtms-stream-mylogs2,/rawdata/rtms/rtms-stream-mylogs2_38.txt}
38,5.13,rtms-stream-mylogs2,[Topic=rtms-stream-mylogs2][MessageFound=(2 labsz sshd25478: invalid user anonymous from 192.)(labsz sshd25474: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=36797];[Topic=rtms-stream-mylogs2][MessageFound=(failed password for invalid user admin from 192.168.)(labsz sshd25484: failed password for invalid user ad)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=36798];[Topic=rtms-stream-mylogs2][MessageFound=(5 labsz sshd25513: invalid user admin from 192.168.)(labsz sshd25508: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=36799];[Topic=rtms-stream-mylogs2][MessageFound=(4 labsz sshd25527: invalid user test from 192.168.5)(labsz sshd25525: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=36800];[Topic=rtms-stream-mylogs2][MessageFound=(sshd25539: invalid user user from 192.168.5)(labsz sshd25541: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=36801];,Mon  03 Mar 2025 01:53:18.2302 UTC,1.00,iot-preprocess,5.00, |invalid user:attack:failed password;{rtms-stream-mylogs2,/rawdata/rtms/rtms-stream-mylogs2_38.txt}
38,5.13,rtms-stream-mylogs2,[Topic=rtms-stream-mylogs2][MessageFound=(labsz sshd25386: failed password for root from 192.1)][UserSearch=(failed password)][Partition=0 Offset=38089];[Topic=rtms-stream-mylogs2][MessageFound=(labsz sshd25407: failed password for root from 192.1)][UserSearch=(failed password)][Partition=0 Offset=38090];[Topic=rtms-stream-mylogs2][MessageFound=(labsz sshd25426: failed password for root from 192.1)][UserSearch=(failed password)][Partition=0 Offset=38091];[Topic=rtms-stream-mylogs2][MessageFound=(7 labsz sshd25448: invalid user admin from 192.168.)(labsz sshd25444: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=38092];[Topic=rtms-stream-mylogs2][MessageFound=(sshd25539: invalid user user from 192.168.5)(labsz sshd25541: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=38093];,Mon  03 Mar 2025 01:58:13.1235 UTC,1.00,iot-preprocess,5.00, |invalid user:attack:failed password;{rtms-stream-mylogs2,/rawdata/rtms/rtms-stream-mylogs2_38.txt}
38,5.13,rtms-stream-mylogs2,[Topic=rtms-stream-mylogs2][MessageFound=(2 labsz sshd25478: invalid user anonymous from 192.)(labsz sshd25474: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=38239];[Topic=rtms-stream-mylogs2][MessageFound=(failed password for invalid user admin from 192.168.)(labsz sshd25484: failed password for invalid user ad)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=38240];[Topic=rtms-stream-mylogs2][MessageFound=(5 labsz sshd25513: invalid user admin from 192.168.)(labsz sshd25508: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=38241];[Topic=rtms-stream-mylogs2][MessageFound=(4 labsz sshd25527: invalid user test from 192.168.5)(labsz sshd25525: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=38242];[Topic=rtms-stream-mylogs2][MessageFound=(sshd25539: invalid user user from 192.168.5)(labsz sshd25541: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=38243];,Mon  03 Mar 2025 01:58:34.7276 UTC,1.00,iot-preprocess,5.00, |invalid user:attack:failed password;{rtms-stream-mylogs2,/rawdata/rtms/rtms-stream-mylogs2_38.txt}
38,5.13,rtms-stream-mylogs2,[Topic=rtms-stream-mylogs2][MessageFound=(2 labsz sshd25478: invalid user anonymous from 192.)(labsz sshd25474: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=38383];[Topic=rtms-stream-mylogs2][MessageFound=(failed password for invalid user admin from 192.168.)(labsz sshd25484: failed password for invalid user ad)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=38384];[Topic=rtms-stream-mylogs2][MessageFound=(5 labsz sshd25513: invalid user admin from 192.168.)(labsz sshd25508: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=38385];[Topic=rtms-stream-mylogs2][MessageFound=(4 labsz sshd25527: invalid user test from 192.168.5)(labsz sshd25525: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=38386];[Topic=rtms-stream-mylogs2][MessageFound=(sshd25539: invalid user user from 192.168.5)(labsz sshd25541: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=38387];,Mon  03 Mar 2025 01:59:09.6666 UTC,1.00,iot-preprocess,5.00, |invalid user:attack:failed password;{rtms-stream-mylogs2,/rawdata/rtms/rtms-stream-mylogs2_38.txt}
38,5.13,rtms-stream-mylogs2,[Topic=rtms-stream-mylogs2][MessageFound=(2 labsz sshd25478: invalid user anonymous from 192.)(labsz sshd25474: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=40400];[Topic=rtms-stream-mylogs2][MessageFound=(failed password for invalid user admin from 192.168.)(labsz sshd25484: failed password for invalid user ad)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=40401];[Topic=rtms-stream-mylogs2][MessageFound=(5 labsz sshd25513: invalid user admin from 192.168.)(labsz sshd25508: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=40402];[Topic=rtms-stream-mylogs2][MessageFound=(4 labsz sshd25527: invalid user test from 192.168.5)(labsz sshd25525: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=40403];[Topic=rtms-stream-mylogs2][MessageFound=(sshd25539: invalid user user from 192.168.5)(labsz sshd25541: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=40404];,Mon  03 Mar 2025 02:06:28.9927 UTC,1.00,iot-preprocess,5.00, |invalid user:attack:failed password;{rtms-stream-mylogs2,/rawdata/rtms/rtms-stream-mylogs2_38.txt}
38,5.13,rtms-stream-mylogs2,[Topic=rtms-stream-mylogs2][MessageFound=(2 labsz sshd25478: invalid user anonymous from 192.)(labsz sshd25474: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=40838];[Topic=rtms-stream-mylogs2][MessageFound=(failed password for invalid user admin from 192.168.)(labsz sshd25484: failed password for invalid user ad)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=40839];[Topic=rtms-stream-mylogs2][MessageFound=(5 labsz sshd25513: invalid user admin from 192.168.)(labsz sshd25508: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=40840];[Topic=rtms-stream-mylogs2][MessageFound=(4 labsz sshd25527: invalid user test from 192.168.5)(labsz sshd25525: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=40841];[Topic=rtms-stream-mylogs2][MessageFound=(sshd25539: invalid user user from 192.168.5)(labsz sshd25541: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=40842];,Mon  03 Mar 2025 02:08:04.1390 UTC,1.00,iot-preprocess,5.00, |invalid user:attack:failed password;{rtms-stream-mylogs2,/rawdata/rtms/rtms-stream-mylogs2_38.txt}
38,5.13,rtms-stream-mylogs2,[Topic=rtms-stream-mylogs2][MessageFound=(2 labsz sshd25478: invalid user anonymous from 192.)(labsz sshd25474: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=41566];[Topic=rtms-stream-mylogs2][MessageFound=(failed password for invalid user admin from 192.168.)(labsz sshd25484: failed password for invalid user ad)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=41567];[Topic=rtms-stream-mylogs2][MessageFound=(5 labsz sshd25513: invalid user admin from 192.168.)(labsz sshd25508: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=41568];[Topic=rtms-stream-mylogs2][MessageFound=(4 labsz sshd25527: invalid user test from 192.168.5)(labsz sshd25525: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=41569];[Topic=rtms-stream-mylogs2][MessageFound=(sshd25539: invalid user user from 192.168.5)(labsz sshd25541: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=41570];,Mon  03 Mar 2025 02:10:51.4888 UTC,1.00,iot-preprocess,5.00, |invalid user:attack:failed password;{rtms-stream-mylogs2,/rawdata/rtms/rtms-stream-mylogs2_38.txt}
38,5.13,rtms-stream-mylogs2,[Topic=rtms-stream-mylogs2][MessageFound=(2 labsz sshd25478: invalid user anonymous from 192.)(labsz sshd25474: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=41866];[Topic=rtms-stream-mylogs2][MessageFound=(failed password for invalid user admin from 192.168.)(labsz sshd25484: failed password for invalid user ad)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=41867];[Topic=rtms-stream-mylogs2][MessageFound=(5 labsz sshd25513: invalid user admin from 192.168.)(labsz sshd25508: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=41868];[Topic=rtms-stream-mylogs2][MessageFound=(4 labsz sshd25527: invalid user test from 192.168.5)(labsz sshd25525: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=41869];[Topic=rtms-stream-mylogs2][MessageFound=(sshd25539: invalid user user from 192.168.5)(labsz sshd25541: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=41870];,Mon  03 Mar 2025 02:12:00.4836 UTC,1.00,iot-preprocess,5.00, |invalid user:attack:failed password;{rtms-stream-mylogs2,/rawdata/rtms/rtms-stream-mylogs2_38.txt}
38,5.13,rtms-stream-mylogs2,[Topic=rtms-stream-mylogs2][MessageFound=(2 labsz sshd25478: invalid user anonymous from 192.)(labsz sshd25474: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=42013];[Topic=rtms-stream-mylogs2][MessageFound=(failed password for invalid user admin from 192.168.)(labsz sshd25484: failed password for invalid user ad)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=42014];[Topic=rtms-stream-mylogs2][MessageFound=(5 labsz sshd25513: invalid user admin from 192.168.)(labsz sshd25508: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=42015];[Topic=rtms-stream-mylogs2][MessageFound=(4 labsz sshd25527: invalid user test from 192.168.5)(labsz sshd25525: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=42016];[Topic=rtms-stream-mylogs2][MessageFound=(sshd25539: invalid user user from 192.168.5)(labsz sshd25541: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=42017];,Mon  03 Mar 2025 02:12:32.8221 UTC,1.00,iot-preprocess,5.00, |invalid user:attack:failed password;{rtms-stream-mylogs2,/rawdata/rtms/rtms-stream-mylogs2_38.txt}
38,5.13,rtms-stream-mylogs2,[Topic=rtms-stream-mylogs2][MessageFound=(2 labsz sshd25478: invalid user anonymous from 192.)(labsz sshd25474: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=42163];[Topic=rtms-stream-mylogs2][MessageFound=(failed password for invalid user admin from 192.168.)(labsz sshd25484: failed password for invalid user ad)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=42164];[Topic=rtms-stream-mylogs2][MessageFound=(5 labsz sshd25513: invalid user admin from 192.168.)(labsz sshd25508: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=42165];[Topic=rtms-stream-mylogs2][MessageFound=(4 labsz sshd25527: invalid user test from 192.168.5)(labsz sshd25525: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=42166];[Topic=rtms-stream-mylogs2][MessageFound=(sshd25539: invalid user user from 192.168.5)(labsz sshd25541: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=42167];,Mon  03 Mar 2025 02:12:50.7823 UTC,1.00,iot-preprocess,5.00, |invalid user:attack:failed password;{rtms-stream-mylogs2,/rawdata/rtms/rtms-stream-mylogs2_38.txt}
38,5.13,rtms-stream-mylogs2,[Topic=rtms-stream-mylogs2][MessageFound=(labsz sshd25386: failed password for root from 192.1)][UserSearch=(failed password)][Partition=0 Offset=42308];[Topic=rtms-stream-mylogs2][MessageFound=(labsz sshd25407: failed password for root from 192.1)][UserSearch=(failed password)][Partition=0 Offset=42309];[Topic=rtms-stream-mylogs2][MessageFound=(labsz sshd25426: failed password for root from 192.1)][UserSearch=(failed password)][Partition=0 Offset=42310];[Topic=rtms-stream-mylogs2][MessageFound=(7 labsz sshd25448: invalid user admin from 192.168.)(labsz sshd25444: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=42311];[Topic=rtms-stream-mylogs2][MessageFound=(sshd25539: invalid user user from 192.168.5)(labsz sshd25541: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=42312];,Mon  03 Mar 2025 02:13:20.1212 UTC,1.00,iot-preprocess,5.00, |invalid user:attack:failed password;{rtms-stream-mylogs2,/rawdata/rtms/rtms-stream-mylogs2_38.txt}
38,5.13,rtms-stream-mylogs2,[Topic=rtms-stream-mylogs2][MessageFound=(2 labsz sshd25478: invalid user anonymous from 192.)(labsz sshd25474: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=43051];[Topic=rtms-stream-mylogs2][MessageFound=(failed password for invalid user admin from 192.168.)(labsz sshd25484: failed password for invalid user ad)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=43052];[Topic=rtms-stream-mylogs2][MessageFound=(5 labsz sshd25513: invalid user admin from 192.168.)(labsz sshd25508: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=43053];[Topic=rtms-stream-mylogs2][MessageFound=(4 labsz sshd25527: invalid user test from 192.168.5)(labsz sshd25525: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=43054];[Topic=rtms-stream-mylogs2][MessageFound=(sshd25539: invalid user user from 192.168.5)(labsz sshd25541: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=43055];,Mon  03 Mar 2025 02:16:23.2720 UTC,1.00,iot-preprocess,5.00, |invalid user:attack:failed password;{rtms-stream-mylogs2,/rawdata/rtms/rtms-stream-mylogs2_38.txt}
38,5.13,rtms-stream-mylogs2,[Topic=rtms-stream-mylogs2][MessageFound=(2 labsz sshd25478: invalid user anonymous from 192.)(labsz sshd25474: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=43639];[Topic=rtms-stream-mylogs2][MessageFound=(failed password for invalid user admin from 192.168.)(labsz sshd25484: failed password for invalid user ad)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=43640];[Topic=rtms-stream-mylogs2][MessageFound=(5 labsz sshd25513: invalid user admin from 192.168.)(labsz sshd25508: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=43641];[Topic=rtms-stream-mylogs2][MessageFound=(4 labsz sshd25527: invalid user test from 192.168.5)(labsz sshd25525: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=43642];[Topic=rtms-stream-mylogs2][MessageFound=(sshd25539: invalid user user from 192.168.5)(labsz sshd25541: failed password for root from 192.1)][UserSearch=( invalid user)(failed password)][Partition=0 Offset=43643];,Mon  03 Mar 2025 02:18:17.3133 UTC,1.00,iot-preprocess,5.00, |invalid user:attack:failed password;{rtms-stream-mylogs2,/rawdata/rtms/rtms-stream-mylogs2_38.txt}
